seed,model,version,fold,best_params,best_inner_score,train_accuracy,train_f1_macro,train_time_s,prediction_time_s,warnings,metrics
44,svm,untuned,0,{},,0.8571428571428571,0.8551587301587302,0.0015210999999908381,0.00073069999962172,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.16666666666666666, 'precision_macro': 0.1111111111111111, 'recall_macro': 0.16666666666666666, 'f1_macro': 0.13333333333333333, 'precision_weighted': 0.1111111111111111, 'recall_weighted': 0.16666666666666666, 'f1_weighted': 0.13333333333333333, 'per_class_precision': [0.0, 0.3333333333333333, 0.0], 'per_class_recall': [0.0, 0.5, 0.0], 'per_class_f1': [0.0, 0.4, 0.0], 'support': [2, 2, 2], 'roc_auc_ovr': [0.625, 0.625, 0.25], 'roc_auc_macro': 0.5, 'ap_ovr': [0.5, 0.5, 0.3333333333333333], 'mAP': 0.4444444444444444, 'pr_auc_ovr': [0.3333333333333333, 0.3333333333333333, 0.21666666666666667], 'pr_auc_macro': 0.29444444444444445, 'confusion_matrix': [[0, 1, 1], [0, 1, 1], [1, 1, 0]]}"
44,svm,untuned,1,{},,0.9523809523809523,0.9521367521367522,0.001508900000317226,0.0007100999996509927,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.3333333333333333, 'precision_macro': 0.27777777777777773, 'recall_macro': 0.3333333333333333, 'f1_macro': 0.3, 'precision_weighted': 0.27777777777777773, 'recall_weighted': 0.3333333333333333, 'f1_weighted': 0.3, 'per_class_precision': [0.3333333333333333, 0.5, 0.0], 'per_class_recall': [0.5, 0.5, 0.0], 'per_class_f1': [0.4, 0.5, 0.0], 'support': [2, 2, 2], 'roc_auc_ovr': [0.75, 0.75, 0.5], 'roc_auc_macro': 0.6666666666666666, 'ap_ovr': [0.75, 0.75, 0.41666666666666663], 'mAP': 0.6388888888888888, 'pr_auc_ovr': [0.7083333333333333, 0.7083333333333333, 0.29166666666666663], 'pr_auc_macro': 0.5694444444444443, 'confusion_matrix': [[1, 1, 0], [0, 1, 1], [2, 0, 0]]}"
44,svm,untuned,2,{},,0.9090909090909091,0.9027777777777778,0.001512800000000425,0.0007629000001543318,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.6, 'precision_macro': 0.38888888888888884, 'recall_macro': 0.6666666666666666, 'f1_macro': 0.48888888888888893, 'precision_weighted': 0.36666666666666664, 'recall_weighted': 0.6, 'f1_weighted': 0.4533333333333333, 'per_class_precision': [0.5, 0.6666666666666666, 0.0], 'per_class_recall': [1.0, 1.0, 0.0], 'per_class_f1': [0.6666666666666666, 0.8, 0.0], 'support': [1, 2, 2], 'roc_auc_ovr': [0.75, 0.6666666666666667, 0.16666666666666669], 'roc_auc_macro': 0.5277777777777778, 'ap_ovr': [0.5, 0.5833333333333333, 0.3666666666666667], 'mAP': 0.48333333333333334, 'pr_auc_ovr': [0.25, 0.41666666666666663, 0.24583333333333335], 'pr_auc_macro': 0.30416666666666664, 'confusion_matrix': [[1, 0, 0], [0, 2, 0], [1, 1, 0]]}"
44,svm,untuned,3,{},,0.8636363636363636,0.8564593301435407,0.0014352000002872956,0.0007073000001582841,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.6, 'precision_macro': 0.5, 'recall_macro': 0.6666666666666666, 'f1_macro': 0.5555555555555555, 'precision_weighted': 0.4, 'recall_weighted': 0.6, 'f1_weighted': 0.4666666666666666, 'per_class_precision': [0.5, 1.0, 0.0], 'per_class_recall': [1.0, 1.0, 0.0], 'per_class_f1': [0.6666666666666666, 1.0, 0.0], 'support': [2, 1, 2], 'roc_auc_ovr': [1.0, 1.0, 0.6666666666666667], 'roc_auc_macro': 0.888888888888889, 'ap_ovr': [1.0, 1.0, 0.5833333333333333], 'mAP': 0.861111111111111, 'pr_auc_ovr': [1.0, 1.0, 0.41666666666666663], 'pr_auc_macro': 0.8055555555555555, 'confusion_matrix': [[2, 0, 0], [0, 1, 0], [2, 0, 0]]}"
44,svm,untuned,4,{},,0.8636363636363636,0.8660256410256411,0.001440900000034162,0.0007185999998000625,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.4, 'precision_macro': 0.5, 'recall_macro': 0.3333333333333333, 'f1_macro': 0.38888888888888884, 'precision_weighted': 0.6, 'recall_weighted': 0.4, 'f1_weighted': 0.4666666666666666, 'per_class_precision': [1.0, 0.5, 0.0], 'per_class_recall': [0.5, 0.5, 0.0], 'per_class_f1': [0.6666666666666666, 0.5, 0.0], 'support': [2, 2, 1], 'roc_auc_ovr': [0.8333333333333334, 0.5, 0.5], 'roc_auc_macro': 0.6111111111111112, 'ap_ovr': [0.8333333333333333, 0.5, 0.3333333333333333], 'mAP': 0.5555555555555555, 'pr_auc_ovr': [0.7916666666666666, 0.3333333333333333, 0.16666666666666666], 'pr_auc_macro': 0.4305555555555556, 'confusion_matrix': [[1, 0, 1], [0, 1, 1], [0, 1, 0]]}"
44,svm,tuned,0,"{'C': 10.0, 'gamma': 'scale', 'kernel': 'rbf'}",0.4862433862433863,1.0,1.0,0.18034590000024764,0.0008671999999023683,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.3333333333333333, 'precision_macro': 0.27777777777777773, 'recall_macro': 0.3333333333333333, 'f1_macro': 0.3, 'precision_weighted': 0.27777777777777773, 'recall_weighted': 0.3333333333333333, 'f1_weighted': 0.3, 'per_class_precision': [0.5, 0.0, 0.3333333333333333], 'per_class_recall': [0.5, 0.0, 0.5], 'per_class_f1': [0.5, 0.0, 0.4], 'support': [2, 2, 2], 'roc_auc_ovr': [0.75, 0.375, 0.5], 'roc_auc_macro': 0.5416666666666666, 'ap_ovr': [0.5833333333333333, 0.3666666666666667, 0.6666666666666666], 'mAP': 0.5388888888888889, 'pr_auc_ovr': [0.41666666666666663, 0.24583333333333335, 0.6333333333333333], 'pr_auc_macro': 0.43194444444444446, 'confusion_matrix': [[1, 1, 0], [0, 0, 2], [1, 0, 1]]}"
44,svm,tuned,1,"{'C': 100.0, 'gamma': 0.01, 'kernel': 'rbf'}",0.48148148148148145,0.9523809523809523,0.9521367521367522,0.180836200000158,0.0008427000002484419,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.8333333333333334, 'precision_macro': 0.8888888888888888, 'recall_macro': 0.8333333333333334, 'f1_macro': 0.8222222222222223, 'precision_weighted': 0.8888888888888888, 'recall_weighted': 0.8333333333333334, 'f1_weighted': 0.8222222222222223, 'per_class_precision': [1.0, 1.0, 0.6666666666666666], 'per_class_recall': [1.0, 0.5, 1.0], 'per_class_f1': [1.0, 0.6666666666666666, 0.8], 'support': [2, 2, 2], 'roc_auc_ovr': [1.0, 0.75, 0.875], 'roc_auc_macro': 0.875, 'ap_ovr': [1.0, 0.75, 0.8333333333333333], 'mAP': 0.861111111111111, 'pr_auc_ovr': [1.0, 0.7083333333333333, 0.7916666666666666], 'pr_auc_macro': 0.8333333333333334, 'confusion_matrix': [[2, 0, 0], [0, 1, 1], [0, 0, 2]]}"
44,svm,tuned,2,"{'C': 10.0, 'gamma': 'scale', 'kernel': 'rbf'}",0.41164021164021164,1.0,1.0,0.1797753000000739,0.0008569999999963329,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.6, 'precision_macro': 0.38888888888888884, 'recall_macro': 0.6666666666666666, 'f1_macro': 0.48888888888888893, 'precision_weighted': 0.36666666666666664, 'recall_weighted': 0.6, 'f1_weighted': 0.4533333333333333, 'per_class_precision': [0.5, 0.6666666666666666, 0.0], 'per_class_recall': [1.0, 1.0, 0.0], 'per_class_f1': [0.6666666666666666, 0.8, 0.0], 'support': [1, 2, 2], 'roc_auc_ovr': [0.75, 0.8333333333333334, 0.5], 'roc_auc_macro': 0.6944444444444445, 'ap_ovr': [0.5, 0.8333333333333333, 0.7], 'mAP': 0.6777777777777777, 'pr_auc_ovr': [0.25, 0.7916666666666666, 0.6625], 'pr_auc_macro': 0.5680555555555555, 'confusion_matrix': [[1, 0, 0], [0, 2, 0], [1, 1, 0]]}"
44,svm,tuned,3,"{'C': 1.0, 'gamma': 'scale', 'kernel': 'rbf'}",0.408994708994709,0.8636363636363636,0.8564593301435407,0.18036510000001726,0.0008509999997841078,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.6, 'precision_macro': 0.5, 'recall_macro': 0.6666666666666666, 'f1_macro': 0.5555555555555555, 'precision_weighted': 0.4, 'recall_weighted': 0.6, 'f1_weighted': 0.4666666666666666, 'per_class_precision': [0.5, 1.0, 0.0], 'per_class_recall': [1.0, 1.0, 0.0], 'per_class_f1': [0.6666666666666666, 1.0, 0.0], 'support': [2, 1, 2], 'roc_auc_ovr': [1.0, 1.0, 0.6666666666666667], 'roc_auc_macro': 0.888888888888889, 'ap_ovr': [1.0, 1.0, 0.5833333333333333], 'mAP': 0.861111111111111, 'pr_auc_ovr': [1.0, 1.0, 0.41666666666666663], 'pr_auc_macro': 0.8055555555555555, 'confusion_matrix': [[2, 0, 0], [0, 1, 0], [2, 0, 0]]}"
44,svm,tuned,4,"{'C': 1.0, 'gamma': 'scale', 'kernel': 'rbf'}",0.2894179894179894,0.8636363636363636,0.8660256410256411,0.18008819999977277,0.0008646999999655236,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.4, 'precision_macro': 0.5, 'recall_macro': 0.3333333333333333, 'f1_macro': 0.38888888888888884, 'precision_weighted': 0.6, 'recall_weighted': 0.4, 'f1_weighted': 0.4666666666666666, 'per_class_precision': [1.0, 0.5, 0.0], 'per_class_recall': [0.5, 0.5, 0.0], 'per_class_f1': [0.6666666666666666, 0.5, 0.0], 'support': [2, 2, 1], 'roc_auc_ovr': [0.8333333333333334, 0.5, 0.5], 'roc_auc_macro': 0.6111111111111112, 'ap_ovr': [0.8333333333333333, 0.5, 0.3333333333333333], 'mAP': 0.5555555555555555, 'pr_auc_ovr': [0.7916666666666666, 0.3333333333333333, 0.16666666666666666], 'pr_auc_macro': 0.4305555555555556, 'confusion_matrix': [[1, 0, 1], [0, 1, 1], [0, 1, 0]]}"
44,gnb,untuned,0,{},,0.8571428571428571,0.8557692307692308,0.0010678999997253413,0.0005292000000736152,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.3333333333333333, 'precision_macro': 0.27777777777777773, 'recall_macro': 0.3333333333333333, 'f1_macro': 0.3, 'precision_weighted': 0.27777777777777773, 'recall_weighted': 0.3333333333333333, 'f1_weighted': 0.3, 'per_class_precision': [0.5, 0.3333333333333333, 0.0], 'per_class_recall': [0.5, 0.5, 0.0], 'per_class_f1': [0.5, 0.4, 0.0], 'support': [2, 2, 2], 'roc_auc_ovr': [0.875, 0.5, 0.25], 'roc_auc_macro': 0.5416666666666666, 'ap_ovr': [0.8333333333333333, 0.45, 0.325], 'mAP': 0.5361111111111111, 'pr_auc_ovr': [0.7916666666666666, 0.2875, 0.225], 'pr_auc_macro': 0.43472222222222223, 'confusion_matrix': [[1, 1, 0], [0, 1, 1], [1, 1, 0]]}"
44,gnb,untuned,1,{},,0.8095238095238095,0.8075396825396827,0.0009844000001066888,0.0005077999999230087,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.5, 'precision_macro': 0.611111111111111, 'recall_macro': 0.5, 'f1_macro': 0.5222222222222221, 'precision_weighted': 0.611111111111111, 'recall_weighted': 0.5, 'f1_weighted': 0.5222222222222221, 'per_class_precision': [0.5, 1.0, 0.3333333333333333], 'per_class_recall': [0.5, 0.5, 0.5], 'per_class_f1': [0.5, 0.6666666666666666, 0.4], 'support': [2, 2, 2], 'roc_auc_ovr': [0.75, 0.75, 0.625], 'roc_auc_macro': 0.7083333333333334, 'ap_ovr': [0.75, 0.75, 0.7], 'mAP': 0.7333333333333334, 'pr_auc_ovr': [0.7083333333333333, 0.7083333333333333, 0.6625], 'pr_auc_macro': 0.6930555555555555, 'confusion_matrix': [[1, 0, 1], [0, 1, 1], [1, 0, 1]]}"
44,gnb,untuned,2,{},,0.9090909090909091,0.9027777777777778,0.0009908999995786871,0.0005251000002317596,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.4, 'precision_macro': 0.4444444444444444, 'recall_macro': 0.5, 'f1_macro': 0.4666666666666666, 'precision_weighted': 0.3333333333333333, 'recall_weighted': 0.4, 'f1_weighted': 0.36, 'per_class_precision': [1.0, 0.3333333333333333, 0.0], 'per_class_recall': [1.0, 0.5, 0.0], 'per_class_f1': [1.0, 0.4, 0.0], 'support': [1, 2, 2], 'roc_auc_ovr': [1.0, 0.33333333333333337, 0.6666666666666667], 'roc_auc_macro': 0.6666666666666666, 'ap_ovr': [1.0, 0.41666666666666663, 0.5833333333333333], 'mAP': 0.6666666666666666, 'pr_auc_ovr': [1.0, 0.29166666666666663, 0.41666666666666663], 'pr_auc_macro': 0.5694444444444443, 'confusion_matrix': [[1, 0, 0], [0, 1, 1], [0, 2, 0]]}"
44,gnb,untuned,3,{},,0.7727272727272727,0.7653522947640594,0.001004599999760103,0.0005128000002514455,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.6, 'precision_macro': 0.5, 'recall_macro': 0.6666666666666666, 'f1_macro': 0.5555555555555555, 'precision_weighted': 0.4, 'recall_weighted': 0.6, 'f1_weighted': 0.4666666666666666, 'per_class_precision': [0.5, 1.0, 0.0], 'per_class_recall': [1.0, 1.0, 0.0], 'per_class_f1': [0.6666666666666666, 1.0, 0.0], 'support': [2, 1, 2], 'roc_auc_ovr': [0.8333333333333334, 0.75, 0.16666666666666669], 'roc_auc_macro': 0.5833333333333334, 'ap_ovr': [0.8333333333333333, 0.5, 0.3666666666666667], 'mAP': 0.5666666666666667, 'pr_auc_ovr': [0.7916666666666666, 0.25, 0.24583333333333335], 'pr_auc_macro': 0.42916666666666664, 'confusion_matrix': [[2, 0, 0], [0, 1, 0], [2, 0, 0]]}"
44,gnb,untuned,4,{},,0.9090909090909091,0.9104700854700855,0.0010304000002179237,0.0005209999999351567,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.2, 'precision_macro': 0.3333333333333333, 'recall_macro': 0.16666666666666666, 'f1_macro': 0.2222222222222222, 'precision_weighted': 0.4, 'recall_weighted': 0.2, 'f1_weighted': 0.26666666666666666, 'per_class_precision': [1.0, 0.0, 0.0], 'per_class_recall': [0.5, 0.0, 0.0], 'per_class_f1': [0.6666666666666666, 0.0, 0.0], 'support': [2, 2, 1], 'roc_auc_ovr': [0.5, 0.33333333333333337, 0.25], 'roc_auc_macro': 0.36111111111111116, 'ap_ovr': [0.7, 0.45, 0.25], 'mAP': 0.4666666666666666, 'pr_auc_ovr': [0.6625, 0.2875, 0.125], 'pr_auc_macro': 0.35833333333333334, 'confusion_matrix': [[1, 0, 1], [0, 0, 2], [0, 1, 0]]}"
44,gnb,tuned,0,{'var_smoothing': 0.001},0.40052910052910057,0.7142857142857143,0.6944232238349884,0.0382540999999037,0.0006794000000809319,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.3333333333333333, 'precision_macro': 0.27777777777777773, 'recall_macro': 0.3333333333333333, 'f1_macro': 0.3, 'precision_weighted': 0.27777777777777773, 'recall_weighted': 0.3333333333333333, 'f1_weighted': 0.3, 'per_class_precision': [0.5, 0.3333333333333333, 0.0], 'per_class_recall': [0.5, 0.5, 0.0], 'per_class_f1': [0.5, 0.4, 0.0], 'support': [2, 2, 2], 'roc_auc_ovr': [0.875, 0.5, 0.25], 'roc_auc_macro': 0.5416666666666666, 'ap_ovr': [0.8333333333333333, 0.45, 0.325], 'mAP': 0.5361111111111111, 'pr_auc_ovr': [0.7916666666666666, 0.2875, 0.225], 'pr_auc_macro': 0.43472222222222223, 'confusion_matrix': [[1, 1, 0], [0, 1, 1], [1, 1, 0]]}"
44,gnb,tuned,1,{'var_smoothing': 0.001},0.28253968253968254,0.8095238095238095,0.8075396825396827,0.038184199999705015,0.0006921000003785593,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.5, 'precision_macro': 0.611111111111111, 'recall_macro': 0.5, 'f1_macro': 0.5222222222222223, 'precision_weighted': 0.611111111111111, 'recall_weighted': 0.5, 'f1_weighted': 0.5222222222222223, 'per_class_precision': [0.3333333333333333, 1.0, 0.5], 'per_class_recall': [0.5, 0.5, 0.5], 'per_class_f1': [0.4, 0.6666666666666666, 0.5], 'support': [2, 2, 2], 'roc_auc_ovr': [0.75, 0.75, 0.625], 'roc_auc_macro': 0.7083333333333334, 'ap_ovr': [0.75, 0.75, 0.7], 'mAP': 0.7333333333333334, 'pr_auc_ovr': [0.7083333333333333, 0.7083333333333333, 0.6625], 'pr_auc_macro': 0.6930555555555555, 'confusion_matrix': [[1, 0, 1], [1, 1, 0], [1, 0, 1]]}"
44,gnb,tuned,2,{'var_smoothing': 1e-11},0.2962962962962963,0.9090909090909091,0.9027777777777778,0.03854989999990721,0.0006653999998889049,"{'n_warnings': 0, 'unique': {}}","{'accuracy': 0.4, 'precision_macro': 0.4444444444444444, 'recall_macro': 0.5, 'f1_macro': 0.4666666666666666, 'precision_weighted': 0.3333333333333333, 'recall_weighted': 0.4, 'f1_weighted': 0.36, 'per_class_precision': [1.0, 0.3333333333333333, 0.0], 'per_class_recall': [1.0, 0.5, 0.0], 'per_class_f1': [1.0, 0.4, 0.0], 'support': [1, 2, 2], 'roc_auc_ovr': [1.0, 0.33333333333333337, 0.6666666666666667], 'roc_auc_macro': 0.6666666666666666, 'ap_ovr': [1.0, 0.41666666666666663, 0.5833333333333333], 'mAP': 0.6666666666666666, 'pr_auc_ovr': [1.0, 0.29166666666666663, 0.41666666666666663], 'pr_auc_macro': 0.5694444444444443, 'confusion_matrix': [[1, 0, 0], [0, 1, 1], [0, 2, 0]]}"
