mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__kernel,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0015347798665364583,3.915988368579716e-05,0.001275777816772461,9.73339773330362e-07,1.0,rbf,0.01,"{'clf__C': 1.0, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.3,0.14814814814814814,0.4444444444444444,0.2975308641975309,0.12097505603342072,1
0.001583099365234375,4.014268468200351e-05,0.001243909200032552,1.608849482550819e-05,1.0,rbf,0.1,"{'clf__C': 1.0, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.08333333333333333,0.08333333333333333,0.26666666666666666,0.14444444444444446,0.08642416214502248,18
0.0015912850697835286,3.157543828796137e-05,0.0012447834014892578,5.849763940041207e-06,10.0,rbf,scale,"{'clf__C': 10.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.2619047619047619,0.09523809523809523,0.43333333333333335,0.2634920634920635,0.1380313663638709,6
0.0015766620635986328,4.0841782266009454e-05,0.0012749036153157551,3.328840998220626e-05,10.0,rbf,0.001,"{'clf__C': 10.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.14814814814814814,0.0,0.4444444444444444,0.19753086419753085,0.18477320428513289,16
0.0014562606811523438,3.0246288749958136e-05,0.0014115174611409504,6.254670578623135e-06,10.0,rbf,0.01,"{'clf__C': 10.0, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.08333333333333333,0.09523809523809523,0.4444444444444444,0.20767195767195767,0.16749395751951338,15
0.0014524459838867188,2.5362926160864745e-05,0.0014232794443766277,1.2574304256262134e-05,10.0,rbf,0.1,"{'clf__C': 10.0, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.2619047619047619,0.09523809523809523,0.43333333333333335,0.2634920634920635,0.1380313663638709,6
0.0014260609944661458,8.064831247312142e-06,0.001438458760579427,2.1326879143054893e-05,100.0,rbf,scale,"{'clf__C': 100.0, 'clf__gamma': 'scale', 'clf__kernel': 'rbf'}",0.2619047619047619,0.09523809523809523,0.43333333333333335,0.2634920634920635,0.1380313663638709,6
0.0014406840006510417,3.131331524459239e-05,0.0012878576914469402,3.474118588557546e-05,100.0,rbf,0.001,"{'clf__C': 100.0, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}",0.08333333333333333,0.09523809523809523,0.2619047619047619,0.14682539682539683,0.0815184070800561,17
0.0015625953674316406,7.511761918651005e-06,0.0012524127960205078,2.678223580656121e-05,100.0,rbf,0.01,"{'clf__C': 100.0, 'clf__gamma': 0.01, 'clf__kernel': 'rbf'}",0.2619047619047619,0.09523809523809523,0.4444444444444444,0.2671957671957672,0.14261197853908522,5
0.0016057491302490234,1.3361370844172802e-05,0.0012473265329996746,2.0477489714336368e-05,100.0,rbf,0.1,"{'clf__C': 100.0, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}",0.2619047619047619,0.09523809523809523,0.43333333333333335,0.2634920634920635,0.1380313663638709,6
