mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.2341641585032145,0.004184089869354982,0.017163753509521484,0.0007120276030349547,300,1,1.0,5,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.35714285714285715,0.3333333333333333,0.26666666666666666,0.319047619047619,0.038293136767666096,10
0.08614842096964519,0.0014175179956636605,0.007513523101806641,0.00039568506509504064,100,2,sqrt,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",0.43333333333333335,0.35714285714285715,0.35555555555555557,0.3820105820105821,0.03629645055268253,4
0.24496142069498697,0.0026938945837187605,0.016910314559936523,0.0006114711340474467,300,2,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.43333333333333335,0.27777777777777773,0.26666666666666666,0.3259259259259259,0.07608384660805237,7
0.2211756706237793,0.03531229361461928,0.014093796412150065,0.0023041292717589103,300,1,sqrt,3,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.5238095238095238,0.35714285714285715,0.26666666666666666,0.3825396825396825,0.10650308696645241,3
0.18674810727437338,0.0019095752984205616,0.01236255963643392,0.00030914964896539595,300,3,1.0,2,"{'clf__n_estimators': 300, 'clf__min_samples_leaf': 3, 'clf__max_features': 1.0, 'clf__max_depth': 2}",0.35714285714285715,0.3333333333333333,0.24444444444444446,0.31164021164021166,0.04849863711335867,14
0.06262509028116862,0.00021016173632828567,0.0051822662353515625,0.00013453457137510216,100,2,sqrt,2,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 2}",0.43333333333333335,0.2619047619047619,0.35555555555555557,0.3502645502645503,0.07008535190871337,6
0.06302730242411296,0.00037249764416194986,0.00522621472676595,0.00014658914926205083,100,1,sqrt,3,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__max_depth': 3}",0.14814814814814814,0.3333333333333333,0.26666666666666666,0.2493827160493827,0.07658302429269541,20
0.06215421358744303,0.0015330385869125847,0.005206664403279622,0.000133616024657311,100,3,1.0,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.35714285714285715,0.3333333333333333,0.26666666666666666,0.319047619047619,0.038293136767666096,10
0.06299559275309245,0.0003875658743210994,0.005400498708089192,8.080299198327012e-05,100,3,sqrt,,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__max_depth': None}",0.43333333333333335,0.3333333333333333,0.35555555555555557,0.37407407407407406,0.04287347001033418,5
0.06404479344685872,0.0003209704654470133,0.005273739496866862,0.00015835317789695551,100,1,1.0,5,"{'clf__n_estimators': 100, 'clf__min_samples_leaf': 1, 'clf__max_features': 1.0, 'clf__max_depth': 5}",0.3333333333333333,0.3333333333333333,0.26666666666666666,0.3111111111111111,0.03142696805273544,15
