mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.012010653813680014,0.0002574250444072265,0.0019129117329915364,4.566626973829847e-05,0.8,10.0,50,3,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.3333333333333333,0.3333333333333333,0.43333333333333335,0.3666666666666667,0.04714045207910319,6
0.012105782826741537,0.00013057161086528452,0.0019232432047526042,9.326491391944774e-05,0.8,1.0,50,3,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 50, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.3333333333333333,0.3,0.43333333333333335,0.35555555555555557,0.05665577237325318,7
0.016574859619140625,0.0012197849302323944,0.0021576881408691406,0.0002952583487120049,0.8,10.0,100,2,0.03,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.3333333333333333,0.2619047619047619,0.4444444444444444,0.3465608465608465,0.07510618818295443,12
0.014759143193562826,0.0001468609851044171,0.002068201700846354,9.341918878880365e-05,1.0,1.0,100,1,0.1,0.8,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 1, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.16666666666666666,0.3,0.26666666666666666,0.24444444444444446,0.056655772373253165,19
0.021483500798543293,0.0007655394066112578,0.00214234987894694,6.697605604591268e-05,0.8,1.0,200,2,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.3333333333333333,0.3,0.43333333333333335,0.35555555555555557,0.05665577237325318,7
0.01521460215250651,0.0001435985071573433,0.0019708474477132163,2.268723962603621e-05,0.8,1.0,100,2,0.1,1.0,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.3333333333333333,0.3,0.43333333333333335,0.35555555555555557,0.05665577237325318,7
0.014774163564046225,0.00016598891805962558,0.001905679702758789,6.901493786708353e-05,1.0,10.0,100,2,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.08333333333333333,0.35555555555555557,0.4666666666666666,0.3018518518518518,0.1610365940911827,15
0.024667898813883465,0.00048297485714285545,0.0021996498107910156,5.0885845886258985e-05,0.8,1.0,200,3,0.03,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 3, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 0.8}",0.3333333333333333,0.4444444444444444,0.43333333333333335,0.4037037037037037,0.0499656946786372,2
0.023325522740681965,0.0007492314712289268,0.0022153854370117188,4.3520806656755535e-05,1.0,10.0,200,2,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 10.0, 'clf__n_estimators': 200, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.09523809523809523,0.35555555555555557,0.4444444444444444,0.2984126984126984,0.14817837937959194,16
0.015395641326904297,0.00037674908597162344,0.0020739237467447915,9.868154941517056e-05,1.0,1.0,100,2,0.03,1.0,"{'clf__subsample': 1.0, 'clf__reg_lambda': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 2, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.09523809523809523,0.35555555555555557,0.4444444444444444,0.2984126984126984,0.14817837937959194,16
